,rnd,period,step,currentBid,currentAsk,buy,sell,price,sale,currentBidIdx_0,currentBidIdx_1,currentBidIdx_2,currentBidIdx_3,currentAskIdx_0,currentAskIdx_1,currentAskIdx_2,currentAskIdx_3,bids_0,bids_1,bids_2,bids_3,asks_0,asks_1,asks_2,asks_3,bprofit,sprofit,currentBidIdx,currentAskIdx,tprofit,bids,asks
5430,339,0,6,76.2,65.7,True,True,70.95,True,False,False,False,True,False,True,False,False,42.4,53.6,70.5,76.2,86.5,65.7,72.9,77.7,11.462176507266165,19.453761643104812,3,1,30.915938150370977,"[42.4, 53.6, 70.5, 76.2]","[86.5, 65.7, 72.9, 77.7]"
5431,339,0,7,74.4,53.1,True,True,63.75,True,True,False,False,False,False,False,True,False,74.4,41.4,45.3,63.9,62.1,,53.1,65.5,12.612341078786613,10.811245886073067,0,2,23.42358696485968,"[74.4, 41.4, 45.3, 63.9]","[62.1, nan, 53.1, 65.5]"
5432,339,0,8,69.2,56.0,True,True,62.6,True,True,False,False,False,True,False,False,False,69.2,38.4,50.4,45.7,56.0,,86.7,77.5,13.423885519113362,10.500749368346618,0,0,23.92463488745998,"[69.2, 38.4, 50.4, 45.7]","[56.0, nan, 86.7, 77.5]"
5433,339,0,9,73.7,62.6,True,True,68.15,True,False,False,True,False,False,False,False,True,,51.1,73.7,62.1,66.9,,65.9,62.6,14.221891269482171,18.04205859453608,2,3,32.26394986401825,"[nan, 51.1, 73.7, 62.1]","[66.9, nan, 65.9, 62.6]"
5434,339,0,10,57.8,61.8,True,True,59.8,True,False,True,False,False,False,False,False,True,,57.8,55.8,49.2,67.8,,67.2,61.8,21.391957593693462,9.651934759625746,1,3,31.043892353319208,"[nan, 57.8, 55.8, 49.2]","[67.8, nan, 67.2, 61.8]"
5435,339,0,11,65.5,53.8,True,True,59.65,True,False,False,True,False,False,False,False,True,,35.7,65.5,64.2,76.4,,79.9,53.8,21.20903997488933,7.364650259363593,2,3,28.573690234252922,"[nan, 35.7, 65.5, 64.2]","[76.4, nan, 79.9, 53.8]"
5436,339,0,12,73.1,63.9,True,True,68.5,True,False,True,False,False,False,False,True,False,,73.1,36.6,67.1,81.8,,63.9,,10.002131184007453,15.110906738289295,1,2,25.113037922296748,"[nan, 73.1, 36.6, 67.1]","[81.8, nan, 63.9, nan]"
5437,339,0,13,41.8,74.5,True,False,74.5,True,False,False,True,False,True,False,False,False,,,41.8,37.8,74.5,,83.2,,6.1231548286409065,18.690652903693547,2,0,24.813807732334453,"[nan, nan, 41.8, 37.8]","[74.5, nan, 83.2, nan]"
5438,339,0,14,55.0,54.9,True,True,54.95,True,False,False,False,True,False,False,True,False,,,,55.0,,,54.9,,27.35099645909439,0.774265585398922,3,2,28.12526204449331,"[nan, nan, nan, 55.0]","[nan, nan, 54.9, nan]"
5439,339,0,15,40.2,68.1,True,False,68.1,True,False,False,False,True,False,False,True,False,,,,40.2,,,68.1,,12.979440587092697,12.99357347831868,3,2,25.973014065411377,"[nan, nan, nan, 40.2]","[nan, nan, 68.1, nan]"
5440,340,0,0,70.7,50.2,True,True,60.45,True,False,False,False,True,False,False,True,False,35.0,42.6,35.6,70.7,60.6,82.2,50.2,84.1,29.484398417783765,12.689597320783975,3,2,42.17399573856774,"[35.0, 42.6, 35.6, 70.7]","[60.6, 82.2, 50.2, 84.1]"
5441,340,0,1,60.8,51.0,True,True,55.9,True,False,False,True,False,True,False,False,False,53.5,52.9,60.8,36.5,51.0,85.9,51.8,80.1,24.41168329353666,8.817437942636545,2,0,33.22912123617321,"[53.5, 52.9, 60.8, 36.5]","[51.0, 85.9, 51.8, 80.1]"
5442,340,0,2,71.7,64.0,True,True,67.85,True,False,True,False,False,False,True,False,False,71.3,71.7,48.0,70.0,79.9,64.0,84.0,85.7,9.608674869046652,24.902320951114746,1,1,34.5109958201614,"[71.3, 71.7, 48.0, 70.0]","[79.9, 64.0, 84.0, 85.7]"
5443,340,0,3,69.7,50.2,True,True,59.95,True,False,False,False,True,True,False,False,False,63.5,44.9,68.2,69.7,50.2,69.5,50.6,85.8,24.03382051876052,11.709807771915486,3,0,35.74362829067601,"[63.5, 44.9, 68.2, 69.7]","[50.2, 69.5, 50.6, 85.8]"
5444,340,0,4,79.1,53.2,True,True,66.15,True,False,False,False,True,False,False,True,False,50.4,36.0,67.4,79.1,70.0,78.1,53.2,67.6,16.819690811828053,17.674816072956354,3,2,34.49450688478441,"[50.4, 36.0, 67.4, 79.1]","[70.0, 78.1, 53.2, 67.6]"
5445,340,0,5,73.7,63.2,True,True,68.45,True,False,False,False,True,False,True,False,False,70.6,48.1,58.7,73.7,65.3,63.2,82.7,64.2,12.87040216236467,24.67090810573253,3,1,37.5413102680972,"[70.6, 48.1, 58.7, 73.7]","[65.3, 63.2, 82.7, 64.2]"
5446,340,0,6,63.8,62.8,True,True,63.3,True,False,False,True,False,False,False,False,True,46.0,40.5,63.8,,71.3,64.5,81.5,62.8,8.883651254800284,15.292162308042833,2,3,24.175813562843118,"[46.0, 40.5, 63.8, nan]","[71.3, 64.5, 81.5, 62.8]"
5447,340,0,7,63.5,54.7,True,True,59.1,True,False,False,True,False,True,False,False,False,54.3,58.3,63.5,,54.7,65.1,55.9,88.9,9.25996742779406,9.61355774808132,2,0,18.87352517587538,"[54.3, 58.3, 63.5, nan]","[54.7, 65.1, 55.9, 88.9]"
5448,340,0,8,40.4,56.7,True,False,56.7,True,False,False,True,False,True,False,False,False,38.1,39.6,40.4,,56.7,72.9,73.0,85.0,7.4279032299373,5.029300822754365,2,0,12.457204052691665,"[38.1, 39.6, 40.4, nan]","[56.7, 72.9, 73.0, 85.0]"
5449,340,0,9,66.2,65.8,True,True,66.0,True,False,True,False,False,False,False,True,False,40.5,66.2,,,,89.6,65.8,79.5,9.267204769871341,13.346509254697914,1,2,22.613714024569255,"[40.5, 66.2, nan, nan]","[nan, 89.6, 65.8, 79.5]"
5450,340,0,10,72.5,68.5,True,True,70.5,True,True,False,False,False,False,False,True,False,72.5,47.5,,,,72.0,68.5,81.7,8.909550509784879,9.49702873206325,0,2,18.406579241848128,"[72.5, 47.5, nan, nan]","[nan, 72.0, 68.5, 81.7]"
5451,340,0,11,71.0,57.2,True,True,64.1,True,False,True,False,False,False,False,False,True,42.8,71.0,,,,73.8,,57.2,10.263332021461792,13.546028731221327,1,3,23.80936075268312,"[42.8, 71.0, nan, nan]","[nan, 73.8, nan, 57.2]"
5452,340,0,12,66.6,64.8,True,True,65.69999999999999,True,False,True,False,False,False,False,False,True,45.4,66.6,,,,89.9,,64.8,6.09507349070698,14.16861528936763,1,3,20.26368878007461,"[45.4, 66.6, nan, nan]","[nan, 89.9, nan, 64.8]"
5453,340,0,13,66.4,63.5,True,True,64.95,True,True,False,False,False,False,False,False,True,66.4,,,,,69.3,,63.5,14.401309850522566,12.44101429902284,0,3,26.842324149545405,"[66.4, nan, nan, nan]","[nan, 69.3, nan, 63.5]"
5454,340,0,14,42.4,66.0,True,False,66.0,True,True,False,False,False,False,True,False,False,42.4,,,,,66.0,,,11.794940088378695,17.292592443454005,0,1,29.0875325318327,"[42.4, nan, nan, nan]","[nan, 66.0, nan, nan]"
5455,340,0,15,74.7,84.1,False,True,74.7,True,True,False,False,False,False,True,False,False,74.7,,,,,84.1,,,0.5212433015460647,16.484572836078108,0,1,17.005816137624173,"[74.7, nan, nan, nan]","[nan, 84.1, nan, nan]"
5456,341,0,0,79.8,55.9,True,True,67.85,True,False,False,False,True,False,False,True,False,42.4,46.2,79.7,79.8,64.9,88.8,55.9,89.4,18.186973711142087,22.135197666201798,3,2,40.322171377343885,"[42.4, 46.2, 79.7, 79.8]","[64.9, 88.8, 55.9, 89.4]"
5457,341,0,1,74.2,51.0,True,True,62.6,True,True,False,False,False,False,False,False,True,74.2,58.5,73.0,49.5,82.3,79.7,55.7,51.0,21.571458290059887,20.973535829813557,0,3,42.544994119873444,"[74.2, 58.5, 73.0, 49.5]","[82.3, 79.7, 55.7, 51.0]"
5458,341,0,2,80.8,43.7,True,True,62.25,True,False,False,False,True,False,True,False,False,71.3,53.6,44.2,80.8,74.0,43.7,86.7,67.0,19.866298096353063,20.539997201473895,3,1,40.40629529782696,"[71.3, 53.6, 44.2, 80.8]","[74.0, 43.7, 86.7, 67.0]"
5459,341,0,3,65.2,52.6,True,True,58.900000000000006,True,True,False,False,False,True,False,False,False,65.2,36.4,64.8,41.6,52.6,87.8,77.0,71.9,22.787873785432055,12.517640061337602,0,0,35.30551384676966,"[65.2, 36.4, 64.8, 41.6]","[52.6, 87.8, 77.0, 71.9]"
5460,341,0,4,72.3,51.4,True,True,61.849999999999994,True,False,False,False,True,False,True,False,False,62.3,62.2,62.6,72.3,60.1,51.4,81.3,51.9,17.772212965081664,10.60112480978988,3,1,28.373337774871544,"[62.3, 62.2, 62.6, 72.3]","[60.1, 51.4, 81.3, 51.9]"
5461,341,0,5,75.1,50.0,True,True,62.55,True,False,False,True,False,False,False,False,True,51.5,54.3,75.1,38.5,56.7,51.9,68.1,50.0,24.066253918462635,13.28095231008215,2,3,37.347206228544785,"[51.5, 54.3, 75.1, 38.5]","[56.7, 51.9, 68.1, 50.0]"
5462,341,0,6,63.6,64.5,True,True,64.05,True,True,False,False,False,False,False,False,True,63.6,43.7,42.0,38.8,71.5,74.8,81.6,64.5,15.521292849333932,12.594287828400468,0,3,28.1155806777344,"[63.6, 43.7, 42.0, 38.8]","[71.5, 74.8, 81.6, 64.5]"
5463,341,0,7,72.2,57.4,True,True,64.8,True,False,True,False,False,False,True,False,False,46.5,72.2,50.1,68.2,61.3,57.4,69.2,69.8,16.76781107356379,13.28282348252236,1,1,30.050634556086152,"[46.5, 72.2, 50.1, 68.2]","[61.3, 57.4, 69.2, 69.8]"
5464,341,0,8,71.0,59.9,True,True,65.45,True,True,False,False,False,False,False,True,False,71.0,41.2,54.1,44.7,83.6,77.1,59.9,63.7,12.268589605220441,12.165198687458748,0,2,24.43378829267919,"[71.0, 41.2, 54.1, 44.7]","[83.6, 77.1, 59.9, 63.7]"
5465,341,0,9,70.0,60.0,True,True,65.0,True,False,False,True,False,True,False,False,False,,55.7,70.0,38.4,60.0,72.6,76.3,78.6,14.837774948740787,15.906324963376036,2,0,30.744099912116823,"[nan, 55.7, 70.0, 38.4]","[60.0, 72.6, 76.3, 78.6]"
5466,341,0,10,63.7,62.8,True,True,63.25,True,False,False,False,True,False,True,False,False,,40.8,41.1,63.7,77.0,62.8,81.7,86.4,9.704486427176022,7.4801757906621305,3,1,17.184662217838152,"[nan, 40.8, 41.1, 63.7]","[77.0, 62.8, 81.7, 86.4]"
5467,341,0,11,67.6,82.1,False,True,67.6,True,False,True,False,False,False,False,False,True,,67.6,65.4,,86.2,,89.3,82.1,12.346970860506872,15.038807374777534,1,3,27.385778235284405,"[nan, 67.6, 65.4, nan]","[86.2, nan, 89.3, 82.1]"
5468,341,0,12,64.5,65.5,True,True,65.0,True,False,False,True,False,True,False,False,False,,52.0,64.5,,65.5,,86.9,,12.7810163365277,15.252726016432412,2,0,28.03374235296011,"[nan, 52.0, 64.5, nan]","[65.5, nan, 86.9, nan]"
5469,341,0,13,46.9,73.7,True,False,73.7,True,False,True,False,False,False,False,True,False,,46.9,39.4,,79.4,,73.7,,0.03322351492515452,19.841263843561983,1,2,19.874487358487137,"[nan, 46.9, 39.4, nan]","[79.4, nan, 73.7, nan]"
5470,341,0,14,58.6,68.9,True,False,68.9,True,False,False,True,False,True,False,False,False,,47.1,58.6,,68.9,,87.8,,5.713825674812114,3.224296536066106,2,0,8.93812221087822,"[nan, 47.1, 58.6, nan]","[68.9, nan, 87.8, nan]"
5471,341,0,15,70.3,87.7,False,True,70.3,True,False,True,False,False,False,False,True,False,,70.3,,,,,87.7,,2.2580238735239533,13.705044506595925,1,2,15.963068380119878,"[nan, 70.3, nan, nan]","[nan, nan, 87.7, nan]"
5472,342,0,0,85.1,54.7,True,True,69.9,True,False,True,False,False,False,False,False,True,79.3,85.1,45.3,45.2,76.3,72.7,77.6,54.7,18.456386709812847,26.440230684062684,1,3,44.89661739387553,"[79.3, 85.1, 45.3, 45.2]","[76.3, 72.7, 77.6, 54.7]"
5473,342,0,1,70.2,42.5,True,True,56.35,True,True,False,False,False,False,False,True,False,70.2,53.0,61.8,51.7,68.1,89.2,42.5,68.7,23.327138430861247,14.698248018229116,0,2,38.02538644909036,"[70.2, 53.0, 61.8, 51.7]","[68.1, 89.2, 42.5, 68.7]"
5474,342,0,2,58.1,55.7,True,True,56.900000000000006,True,False,False,True,False,False,False,True,False,35.0,50.8,58.1,49.0,66.6,78.1,55.7,87.1,24.775185116058566,11.688474520873434,2,2,36.463659636932,"[35.0, 50.8, 58.1, 49.0]","[66.6, 78.1, 55.7, 87.1]"
5475,342,0,3,81.9,50.2,True,True,66.05000000000001,True,False,False,False,True,False,True,False,False,49.1,57.3,36.3,81.9,86.8,50.2,80.1,64.8,21.422841639893306,18.052157312942953,3,1,39.47499895283626,"[49.1, 57.3, 36.3, 81.9]","[86.8, 50.2, 80.1, 64.8]"
5476,342,0,4,77.1,54.4,True,True,65.75,True,False,False,False,True,False,False,False,True,41.0,53.1,44.6,77.1,55.2,81.2,75.0,54.4,17.297996727550867,19.877371836871554,3,3,37.17536856442242,"[41.0, 53.1, 44.6, 77.1]","[55.2, 81.2, 75.0, 54.4]"
5477,342,0,5,68.3,59.0,True,True,63.65,True,False,False,True,False,True,False,False,False,61.0,67.7,68.3,67.3,59.0,65.4,85.8,59.7,16.753268357831395,8.628000425386126,2,0,25.38126878321752,"[61.0, 67.7, 68.3, 67.3]","[59.0, 65.4, 85.8, 59.7]"
5478,342,0,6,68.5,59.3,True,True,63.9,True,False,True,False,False,False,False,True,False,45.7,68.5,68.5,67.9,72.5,79.1,59.3,59.8,20.05422686972475,11.354649437570679,1,2,31.40887630729543,"[45.7, 68.5, 68.5, 67.9]","[72.5, 79.1, 59.3, 59.8]"
5479,342,0,7,82.2,53.1,True,True,67.65,True,False,True,False,False,False,False,False,True,36.0,82.2,57.4,40.0,68.9,53.2,55.1,53.1,16.253808018356096,17.473605603248473,1,3,33.72741362160457,"[36.0, 82.2, 57.4, 40.0]","[68.9, 53.2, 55.1, 53.1]"
5480,342,0,8,74.6,55.3,True,True,64.94999999999999,True,True,False,False,False,False,False,True,False,74.6,50.7,70.5,50.8,74.9,82.0,55.3,85.9,11.165150722309193,11.382524965460057,0,2,22.54767568776925,"[74.6, 50.7, 70.5, 50.8]","[74.9, 82.0, 55.3, 85.9]"
5481,342,0,9,77.1,75.6,True,True,76.35,True,False,False,False,True,True,False,False,False,52.1,40.1,58.8,77.1,75.6,76.4,,86.8,5.581744435023737,21.194440195375662,3,0,26.7761846303994,"[52.1, 40.1, 58.8, 77.1]","[75.6, 76.4, nan, 86.8]"
5482,342,0,10,63.6,62.5,True,True,63.05,True,False,False,True,False,False,True,False,False,37.6,48.6,63.6,57.3,87.9,62.5,,78.7,14.935655365115878,13.543444196734391,2,1,28.47909956185027,"[37.6, 48.6, 63.6, 57.3]","[87.9, 62.5, nan, 78.7]"
5483,342,0,11,62.4,63.6,True,True,63.0,True,False,True,False,False,True,False,False,False,43.8,62.4,58.8,36.7,63.6,68.6,,81.9,18.399864978039858,7.828418533423594,1,0,26.228283511463452,"[43.8, 62.4, 58.8, 36.7]","[63.6, 68.6, nan, 81.9]"
5484,342,0,12,55.8,74.1,False,True,55.8,True,False,False,True,False,False,True,False,False,47.7,,55.8,51.4,83.0,74.1,,79.1,18.223203785743507,0.9842071179268572,2,1,19.207410903670365,"[47.7, nan, 55.8, 51.4]","[83.0, 74.1, nan, 79.1]"
5485,342,0,13,59.7,62.2,True,False,62.2,True,False,False,False,True,True,False,False,False,41.3,,,59.7,62.2,69.6,,78.1,17.62880689857333,1.8624321982210006,3,0,19.49123909679433,"[41.3, nan, nan, 59.7]","[62.2, 69.6, nan, 78.1]"
5486,342,0,14,43.3,78.2,False,False,,False,True,False,False,False,False,True,False,False,43.3,,,,,78.2,,88.9,0.0,0.0,0,1,0.0,"[43.3, nan, nan, nan]","[nan, 78.2, nan, 88.9]"
5487,342,0,15,68.3,69.7,False,True,68.3,True,True,False,False,False,False,False,False,True,68.3,,,,,75.8,,69.7,0.16223273941140803,6.120773828014009,0,3,6.283006567425417,"[68.3, nan, nan, nan]","[nan, 75.8, nan, 69.7]"
5488,343,0,0,71.0,55.6,True,True,63.3,True,False,False,False,True,False,False,False,True,65.4,61.6,45.0,71.0,56.4,69.9,87.3,55.6,22.737610126249862,13.592169261308285,3,3,36.32977938755815,"[65.4, 61.6, 45.0, 71.0]","[56.4, 69.9, 87.3, 55.6]"
5489,343,0,1,54.2,56.3,True,True,55.25,True,False,False,False,True,False,False,False,True,38.4,52.3,38.9,54.2,75.8,74.3,74.2,56.3,26.262236052912044,4.792792356499142,3,3,31.055028409411186,"[38.4, 52.3, 38.9, 54.2]","[75.8, 74.3, 74.2, 56.3]"
5490,343,0,2,80.9,53.6,True,True,67.25,True,False,False,True,False,False,True,False,False,50.0,51.1,80.9,55.5,61.0,53.6,54.3,88.1,18.621469657898317,24.690147192134702,2,1,43.31161685003302,"[50.0, 51.1, 80.9, 55.5]","[61.0, 53.6, 54.3, 88.1]"
5491,343,0,3,69.5,48.4,True,True,58.95,True,False,True,False,False,True,False,False,False,40.7,69.5,41.9,58.3,48.4,77.9,62.9,57.9,27.312587621041303,19.511382211910103,1,0,46.823969832951406,"[40.7, 69.5, 41.9, 58.3]","[48.4, 77.9, 62.9, 57.9]"
5492,343,0,4,84.1,53.0,True,True,68.55,True,True,False,False,False,False,True,False,False,84.1,42.7,40.0,52.4,85.7,53.0,66.9,71.1,19.9216247451629,24.71664846660167,0,1,44.63827321176457,"[84.1, 42.7, 40.0, 52.4]","[85.7, 53.0, 66.9, 71.1]"
5493,343,0,5,80.7,54.1,True,True,67.4,True,False,False,True,False,False,False,True,False,37.4,48.5,80.7,62.2,77.4,88.0,54.1,68.9,15.780996958657795,18.74756461545313,2,2,34.528561574110924,"[37.4, 48.5, 80.7, 62.2]","[77.4, 88.0, 54.1, 68.9]"
5494,343,0,6,76.8,56.8,True,True,66.8,True,False,False,True,False,False,False,False,True,75.3,72.3,76.8,56.8,81.6,57.1,69.9,56.8,15.46305511279509,11.750795287274187,2,3,27.213850400069276,"[75.3, 72.3, 76.8, 56.8]","[81.6, 57.1, 69.9, 56.8]"
5495,343,0,7,69.3,56.0,True,True,62.65,True,False,False,True,False,False,True,False,False,40.5,46.4,69.3,67.6,84.5,56.0,65.3,63.6,14.712251765909592,18.07644426464482,2,1,32.78869603055441,"[40.5, 46.4, 69.3, 67.6]","[84.5, 56.0, 65.3, 63.6]"
5496,343,0,8,83.5,58.5,True,True,71.0,True,False,True,False,False,False,False,False,True,68.5,83.5,,66.1,68.4,73.8,66.8,58.5,15.032265134578964,14.051180591077063,1,3,29.083445725656027,"[68.5, 83.5, nan, 66.1]","[68.4, 73.8, 66.8, 58.5]"
5497,343,0,9,68.1,67.7,True,True,67.9,True,False,False,False,True,True,False,False,False,56.1,54.1,,68.1,67.7,89.0,86.0,,12.125500828197517,18.966510412346608,3,0,31.092011240544124,"[56.1, 54.1, nan, 68.1]","[67.7, 89.0, 86.0, nan]"
5498,343,0,10,69.3,55.9,True,True,62.599999999999994,True,False,True,False,False,True,False,False,False,52.8,69.3,,35.1,55.9,64.2,74.2,,15.255244730335605,7.583097185171482,1,0,22.838341915507087,"[52.8, 69.3, nan, 35.1]","[55.9, 64.2, 74.2, nan]"
5499,343,0,11,57.0,48.2,True,True,52.6,True,False,False,False,True,False,True,False,False,51.7,51.9,,57.0,58.2,48.2,61.2,,19.31660540525413,6.834870081042482,3,1,26.15147548629661,"[51.7, 51.9, nan, 57.0]","[58.2, 48.2, 61.2, nan]"
5500,343,0,12,75.3,76.1,True,True,75.69999999999999,True,True,False,False,False,False,False,True,False,75.3,42.7,,,80.0,,76.1,,2.897918942527852,25.65410237269144,0,2,28.552021315219292,"[75.3, 42.7, nan, nan]","[80.0, nan, 76.1, nan]"
5501,343,0,13,46.7,69.8,True,False,69.8,True,False,True,False,False,True,False,False,False,39.6,46.7,,,69.8,,78.7,,6.649610637661681,12.182661588826598,1,0,18.83227222648828,"[39.6, 46.7, nan, nan]","[69.8, nan, 78.7, nan]"
5502,343,0,14,53.6,79.1,False,False,,False,True,False,False,False,False,False,True,False,53.6,,,,,,79.1,,0.0,0.0,0,2,0.0,"[53.6, nan, nan, nan]","[nan, nan, 79.1, nan]"
5503,343,0,15,71.4,82.0,False,True,71.4,True,True,False,False,False,False,False,True,False,71.4,,,,,,82.0,,6.720454404382124,17.295034568054497,0,2,24.01548897243662,"[71.4, nan, nan, nan]","[nan, nan, 82.0, nan]"
5504,344,0,0,53.5,41.8,True,True,47.65,True,False,False,False,True,True,False,False,False,40.9,47.9,43.8,53.5,41.8,78.3,82.0,59.3,44.327512461811374,7.402372267231222,3,0,51.729884729042595,"[40.9, 47.9, 43.8, 53.5]","[41.8, 78.3, 82.0, 59.3]"
5505,344,0,1,72.4,47.7,True,True,60.050000000000004,True,False,False,False,True,False,False,True,False,59.5,62.7,45.4,72.4,85.5,66.6,47.7,73.8,29.24803006885569,12.51926679923865,3,2,41.76729686809434,"[59.5, 62.7, 45.4, 72.4]","[85.5, 66.6, 47.7, 73.8]"
5506,344,0,2,81.5,63.9,True,True,72.7,True,True,False,False,False,False,False,True,False,81.5,65.0,42.5,74.3,82.5,76.7,63.9,81.8,11.22357391481735,20.34757269752857,0,2,31.57114661234592,"[81.5, 65.0, 42.5, 74.3]","[82.5, 76.7, 63.9, 81.8]"
5507,344,0,3,87.3,53.2,True,True,70.25,True,False,False,True,False,False,False,False,True,51.0,69.7,87.3,61.3,55.9,88.6,58.2,53.2,24.69487560640991,28.706428202320843,2,3,53.40130380873075,"[51.0, 69.7, 87.3, 61.3]","[55.9, 88.6, 58.2, 53.2]"
5508,344,0,4,78.2,51.9,True,True,65.05,True,False,False,True,False,False,False,False,True,69.2,73.5,78.2,66.7,82.8,60.0,81.5,51.9,14.716655952532818,19.665798314314394,2,3,34.38245426684721,"[69.2, 73.5, 78.2, 66.7]","[82.8, 60.0, 81.5, 51.9]"
5509,344,0,5,68.1,56.9,True,True,62.5,True,False,False,False,True,False,True,False,False,66.2,42.4,39.4,68.1,61.0,56.9,80.6,75.8,20.918513560060276,17.02628960713684,3,1,37.944803167197115,"[66.2, 42.4, 39.4, 68.1]","[61.0, 56.9, 80.6, 75.8]"
5510,344,0,6,73.7,55.7,True,True,64.7,True,False,True,False,False,False,False,True,False,66.6,73.7,39.9,63.2,57.6,73.0,55.7,71.6,15.380310115895597,11.616001197865693,1,2,26.99631131376129,"[66.6, 73.7, 39.9, 63.2]","[57.6, 73.0, 55.7, 71.6]"
5511,344,0,7,69.1,45.1,True,True,57.099999999999994,True,False,True,False,False,True,False,False,False,54.0,69.1,65.8,60.9,45.1,81.3,74.3,73.9,18.930199077677514,12.066673744651773,1,0,30.996872822329287,"[54.0, 69.1, 65.8, 60.9]","[45.1, 81.3, 74.3, 73.9]"
5512,344,0,8,70.6,50.4,True,True,60.5,True,False,False,False,True,True,False,False,False,58.0,68.2,54.7,70.6,50.4,59.0,76.4,65.9,12.728943246920792,13.453968900393264,3,0,26.182912147314056,"[58.0, 68.2, 54.7, 70.6]","[50.4, 59.0, 76.4, 65.9]"
5513,344,0,9,61.6,59.9,True,True,60.75,True,True,False,False,False,False,False,False,True,61.6,38.9,57.4,,67.3,77.6,73.2,59.9,21.05576284582682,10.45933009696197,0,3,31.51509294278879,"[61.6, 38.9, 57.4, nan]","[67.3, 77.6, 73.2, 59.9]"
5514,344,0,10,68.2,56.2,True,True,62.2,True,False,False,True,False,False,False,False,True,41.6,66.2,68.2,,67.1,67.4,88.8,56.2,16.044111491999956,7.96929604567908,2,3,24.013407537679036,"[41.6, 66.2, 68.2, nan]","[67.1, 67.4, 88.8, 56.2]"
5515,344,0,11,75.4,56.2,True,True,65.80000000000001,True,False,True,False,False,False,True,False,False,54.9,75.4,41.1,,60.2,56.2,71.4,,9.649653262464838,19.85505695261608,1,1,29.50471021508092,"[54.9, 75.4, 41.1, nan]","[60.2, 56.2, 71.4, nan]"
5516,344,0,12,69.1,64.9,True,True,67.0,True,False,False,True,False,True,False,False,False,63.4,55.9,69.1,,64.9,67.4,82.3,,9.810978729551408,16.095796293833466,2,0,25.906775023384874,"[63.4, 55.9, 69.1, nan]","[64.9, 67.4, 82.3, nan]"
5517,344,0,13,73.0,76.4,False,True,73.0,True,True,False,False,False,False,False,True,False,73.0,53.3,,,,86.1,76.4,,1.3673930444018794,9.610804044662132,0,2,10.978197089064011,"[73.0, 53.3, nan, nan]","[nan, 86.1, 76.4, nan]"
5518,344,0,14,54.5,75.8,False,False,,False,False,True,False,False,False,True,False,False,44.1,54.5,,,,75.8,,,0.0,0.0,1,1,0.0,"[44.1, 54.5, nan, nan]","[nan, 75.8, nan, nan]"
5519,344,0,15,64.8,56.7,True,True,60.75,True,True,False,False,False,False,True,False,False,64.8,61.1,,,,56.7,,,13.282536745402169,5.644646811685483,0,1,18.927183557087652,"[64.8, 61.1, nan, nan]","[nan, 56.7, nan, nan]"
5520,345,0,0,68.2,56.1,True,True,62.150000000000006,True,False,False,True,False,False,False,False,True,66.8,37.7,68.2,39.0,66.2,60.2,87.4,56.1,20.245462306149477,13.897003642175129,2,3,34.142465948324606,"[66.8, 37.7, 68.2, 39.0]","[66.2, 60.2, 87.4, 56.1]"
5521,345,0,1,64.0,41.8,True,True,52.9,True,False,True,False,False,False,False,True,False,50.1,64.0,47.5,36.1,54.0,63.9,41.8,85.2,27.200060147426335,13.263674917185263,1,2,40.4637350646116,"[50.1, 64.0, 47.5, 36.1]","[54.0, 63.9, 41.8, 85.2]"
5522,345,0,2,70.9,46.3,True,True,58.6,True,False,False,False,True,False,False,True,False,60.9,61.3,42.5,70.9,54.3,85.9,46.3,65.0,30.064077046086574,13.218051279507378,3,2,43.28212832559395,"[60.9, 61.3, 42.5, 70.9]","[54.3, 85.9, 46.3, 65.0]"
5523,345,0,3,68.9,53.0,True,True,60.95,True,True,False,False,False,False,False,True,False,68.9,58.2,36.2,38.9,61.0,78.9,53.0,75.8,27.089312496859066,12.033849902892804,0,2,39.12316239975187,"[68.9, 58.2, 36.2, 38.9]","[61.0, 78.9, 53.0, 75.8]"
5524,345,0,4,63.3,50.3,True,True,56.8,True,False,True,False,False,True,False,False,False,49.0,63.3,50.9,58.0,50.3,72.3,66.8,52.8,19.233178893975108,14.086109921614202,1,0,33.31928881558931,"[49.0, 63.3, 50.9, 58.0]","[50.3, 72.3, 66.8, 52.8]"
5525,345,0,5,67.7,61.6,True,True,64.65,True,False,False,True,False,True,False,False,False,52.7,47.7,67.7,67.6,61.6,74.7,86.4,79.2,12.152775870250451,13.72809122230511,2,0,25.88086709255556,"[52.7, 47.7, 67.7, 67.6]","[61.6, 74.7, 86.4, 79.2]"
5526,345,0,6,79.9,52.5,True,True,66.2,True,True,False,False,False,False,True,False,False,79.9,62.8,44.9,39.2,74.8,52.5,62.8,68.7,15.417359233993153,17.155076816961618,0,1,32.57243605095477,"[79.9, 62.8, 44.9, 39.2]","[74.8, 52.5, 62.8, 68.7]"
5527,345,0,7,75.5,52.4,True,True,63.95,True,True,False,False,False,False,False,False,True,75.5,41.0,59.3,71.6,80.0,58.9,70.2,52.4,17.106745929839903,14.501670384372353,0,3,31.608416314212256,"[75.5, 41.0, 59.3, 71.6]","[80.0, 58.9, 70.2, 52.4]"
